schoolid,schoolname,CalendarYear,Firsttimebaryear,GradTotal,GradDidNotTake,GradTakers,graddidnottakepct,GradNoInfo,gradnoinfopct,graddidnottakenoinfopct,PriorYrFirstTimeTaker,EarlyFirstTimeTakers,TotalFirstTimeTakers,totalfirsttimepassers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,UltimateBarYear,UltimateCohortTotal,UltimateDidNotTake,UltimateNoInfo,UltimateTakers,UltimatePassers,UltimateSchoolPassPct,GradDipPriv,AvgPassPctDipPriv,UltimateDipPriv,UltimatePassPctDipPriv
00389500,University of Wisconsin,2018,2017,153,0,,,0,,,0,,153,,,1,0.7888,0.2112,2015,213,0,0,213,213,1,,,,
00389500,University of Wisconsin,2019,2018,159,3,,0.0189,0,0,0.0189,0,,156,156,,1,0.7752,0.2248,2016,184,0,0,184,184,1,,,,
00389500,University of Wisconsin,2020,2019,151,2,,0.0132,0,0,0.0132,0,0,149,149,,1,0.7699,0.2301,2017,153,0,0,153,153,1,,,,
00389500,University of Wisconsin,2021,2020,147,143,2,0.9728,2,0.0136,0.9864,2,0,4,4,,1,0.7886,0.2114,2018,180,173,2,5,3,0.6,143,100,171,98.86
00389500,University of Wisconsin,2022,2021,265,253,9,0.9547,3,0.0113,0.966,1,0,10,9,,0.9,0.7746,0.1254,2019,151,145,0,6,5,0.8333,248,99.61,144,99.33
00393200,University of Wyoming,2009,2008,,,,,,,,,,73,,0.8493,0.7581,0.7328,0.0253,,,,,,,,,,,
00393200,University of Wyoming,2010,2009,,,,,,,,,,70,,0.7857,0.9091,0.8014,0.1077,,,,,,,,,,,
00393200,University of Wyoming,2011,2010,,,,,,,,,,59,,0.8305,0.8776,0.7924,0.0852,,,,,,,,,,,
00393200,University of Wyoming,2012,2011,,,,,,,,,,73,,0.9589,0.7144,0.7371,-0.0227,,,,,,,,,,,
00393200,University of Wyoming,2013,2012,,,,,,,,,,71,,0.9718,0.6957,0.706,-0.0103,,,,,,,,,,,
00393200,University of Wyoming,2014,2013,,,,,,,,,,72,,1,0.8056,0.8309,-0.0253,,,,,,,,,,,
00393200,University of Wyoming,2015,2014,,,,,,,,,,70,,0.9286,0.7539,0.7809,-0.027,,,,,,,,,,,
00393200,University of Wyoming,2016,2015,,,,,,,,,,72,,0.9167,0.7122,0.756,-0.0438,,,,,,,,,,,
00393200,University of Wyoming,2017,2016,63,12,,,0,,,1,,52,,,0.75,0.7308,0.0192,,,,,,,,,,,
00393200,University of Wyoming,2018,2017,69,11,,,0,,,8,,66,,,0.6819,0.7417,-0.0598,2015,77,3,0,74,51,0.6892,,,,
00393200,University of Wyoming,2019,2018,90,13,,0.1444,0,0,0.1444,0,,77,50,,0.6494,0.7393,-0.0899,2016,63,1,0,62,57,0.9194,,,,
00393200,University of Wyoming,2020,2019,73,16,,0.2192,0,0,0.2192,9,0,66,49,,0.7424,0.7379,0.0045,2017,70,3,0,67,60,0.8955,,,,
00393200,University of Wyoming,2021,2020,62,11,51,0.1774,0,0,0.1774,7,0,58,42,,0.7241,0.7473,-0.0232,2018,85,3,0,82,67,0.8171,0,72.41,0,81.71
00393200,University of Wyoming,2022,2021,73,9,64,0.1233,0,0,0.1233,3,0,72,51,,0.7084,0.7547,-0.0463,2019,73,2,0,71,65,0.9155,0,70.83,0,91.55
00393600,Pontifical Catholic University of P.R.,2009,2008,,,,,,,,,,531,,0.3051,0.4383,0.5416,-0.1033,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2010,2009,,,,,,,,,,140,,1,0.3643,0.5028,-0.1385,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2011,2010,,,,,,,,,,156,,1,0.3974,0.5161,-0.1187,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2012,2011,,,,,,,,,,189,,1,0.3651,0.5014,-0.1363,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2013,2012,,,,,,,,,,211,,1,0.327,0.4566,-0.1296,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2014,2013,,,,,,,,,,234,,1,0.3205,0.4621,-0.1416,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2015,2014,,,,,,,,,,205,,1,0.361,0.4621,-0.1011,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2016,2015,,,,,,,,,,190,,1,0.3211,0.375,-0.0539,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2017,2016,155,19,,,2,,,9,,143,,,0.3567,0.395,-0.0383,,,,,,,,,,,
00393600,Pontifical Catholic University of P.R.,2018,2017,137,19,,,0,,,9,,127,,,0.3465,0.4025,-0.056,2015,203,11,1,191,116,0.6073,,,,
00393600,Pontifical Catholic University of P.R.,2019,2018,150,74,,0.4933,5,0.0333,0.5267,8,,79,30,,0.3797,0.382,-0.0023,2016,136,5,8,123,67,0.5447,,,,
00393600,Pontifical Catholic University of P.R.,2020,2019,135,78,,0.5778,0,0,0.5778,75,0,132,35,,0.2652,0.3441,-0.0789,2017,140,4,9,127,90,0.7087,,,,
00393600,Pontifical Catholic University of P.R.,2021,2020,107,49,52,0.4579,6,0.0561,0.514,37,0,89,29,,0.3258,0.358,-0.0322,2018,150,4,2,144,75,0.5208,0,32.58,0,52.08
00393600,Pontifical Catholic University of P.R.,2022,2021,96,60,35,0.625,1,0.0104,0.6354,70,0,105,31,,0.2952,0.337,-0.0418,2019,137,9,5,123,56,0.4553,0,29.52,0,45.53
00393801,Inter American University of Puerto Rico,2009,2008,,,,,,,,,,153,,0.9412,0.4792,0.5416,-0.0624,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2010,2009,,,,,,,,,,228,,1.7544,0.4125,0.5028,-0.0903,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2011,2010,,,,,,,,,,259,,1.9189,0.4889,0.5161,-0.0272,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2012,2011,,,,,,,,,,243,,0.9794,0.4874,0.5014,-0.014,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2013,2012,,,,,,,,,,187,,1.1497,0.4744,0.4566,0.0178,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2014,2013,,,,,,,,,,188,,1.1968,0.5556,0.4621,0.0935,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2015,2014,,,,,,,,,,151,,1.3245,0.435,0.4621,-0.0271,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2016,2015,,,,,,,,,,177,,1.0169,0.3222,0.375,-0.0528,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2017,2016,197,80,,,3,,,52,,166,,,0.3133,0.3979,-0.0846,,,,,,,,,,,
00393801,Inter American University of Puerto Rico,2018,2017,149,16,,,15,,,67,,185,,,0.373,0.4059,-0.0329,2015,169,3,11,155,99,0.6387,,,,
00393801,Inter American University of Puerto Rico,2019,2018,257,103,,0.4008,2,0.0078,0.4086,28,,180,51,,0.2833,0.401,-0.1177,2016,197,17,0,180,103,0.5722,,,,
00393801,Inter American University of Puerto Rico,2020,2019,168,46,,0.2738,17,0.1012,0.375,77,0,182,48,,0.2637,0.3598,-0.0961,2017,150,12,0,138,89,0.6449,,,,
00393801,Inter American University of Puerto Rico,2021,2020,184,69,81,0.375,34,0.1848,0.5598,39,0,120,42,,0.35,0.3719,-0.0219,2018,199,11,13,175,97,0.5543,0,35,0,55.43
00393801,Inter American University of Puerto Rico,2022,2021,169,74,95,0.4379,0,0,0.4379,94,0,95,32,,0.3368,0.337,-0.0002,2019,170,20,0,150,90,0.6,0,33.68,0,60
00394200,University of Puerto Rico,2009,2008,,,,,,,,,,609,,0.3054,0.6935,0.5416,0.1519,,,,,,,,,,,
00394200,University of Puerto Rico,2010,2009,,,,,,,,,,172,,1,0.6453,0.5028,0.1425,,,,,,,,,,,
00394200,University of Puerto Rico,2011,2010,,,,,,,,,,129,,1.6744,0.6296,0.5161,0.1135,,,,,,,,,,,
00394200,University of Puerto Rico,2012,2011,,,,,,,,,,248,,1,0.6169,0.5014,0.1155,,,,,,,,,,,
00394200,University of Puerto Rico,2013,2012,,,,,,,,,,188,,1.0106,0.5895,0.4566,0.1329,,,,,,,,,,,
00394200,University of Puerto Rico,2014,2013,,,,,,,,,,179,,1,0.5363,0.4621,0.0742,,,,,,,,,,,
00394200,University of Puerto Rico,2015,2014,,,,,,,,,,195,,0.9692,0.5556,0.4621,0.0935,,,,,,,,,,,
00394200,University of Puerto Rico,2016,2015,,,,,,,,,,171,,0.9825,0.5298,0.375,0.1548,,,,,,,,,,,
00394200,University of Puerto Rico,2017,2016,186,22,,,0,,,17,,181,,,0.569,0.3953,0.1737,,,,,,,,,,,
00394200,University of Puerto Rico,2018,2017,160,96,,,0,,,19,,83,,,0.494,0.4178,0.0762,2015,186,21,0,165,128,0.7758,,,,
00394200,University of Puerto Rico,2019,2018,188,47,,0.25,0,0,0.25,78,,219,110,,0.5023,0.3878,0.1145,2016,185,19,0,166,116,0.6988,,,,
00394200,University of Puerto Rico,2020,2019,171,38,,0.2222,0,0,0.2222,33,0,166,81,,0.4879,0.3461,0.1418,2017,161,17,0,144,113,0.7847,,,,
00394200,University of Puerto Rico,2021,2020,178,53,125,0.2978,0,0,0.2978,22,0,147,62,,0.4218,0.3592,0.0626,2018,191,22,0,169,131,0.7751,0,42.18,0,77.51
00394200,University of Puerto Rico,2022,2021,135,28,107,0.2074,0,0,0.2074,7,0,114,51,,0.4474,0.3411,0.1063,2019,174,18,0,156,109,0.6987,0,44.74,0,69.87
00394700,University of California-Hastings,2009,2008,,,,,,,,,,390,,0.8821,0.811,0.7807,0.0303,,,,,,,,,,,
00394700,University of California-Hastings,2010,2009,,,,,,,,,,417,,0.9233,0.8494,0.7319,0.1175,,,,,,,,,,,
00394700,University of California-Hastings,2011,2010,,,,,,,,,,404,,1,0.8021,0.7183,0.0838,,,,,,,,,,,
00394700,University of California-Hastings,2012,2011,,,,,,,,,,413,,1,0.7939,0.7249,0.069,,,,,,,,,,,
00394700,University of California-Hastings,2013,2012,,,,,,,,,,418,,1,0.7656,0.7179,0.0477,,,,,,,,,,,
00394700,University of California-Hastings,2014,2013,,,,,,,,,,367,,1,0.7464,0.714,0.0324,,,,,,,,,,,
00394700,University of California-Hastings,2015,2014,,,,,,,,,,393,,1,0.6895,0.6652,0.0243,,,,,,,,,,,
00394700,University of California-Hastings,2016,2015,,,,,,,,,,298,,1,0.6813,0.6417,0.0396,,,,,,,,,,,
00394700,University of California-Hastings,2017,2016,305,19,,,7,,,25,,304,,,0.523,0.6112,-0.0882,,,,,,,,,,,
00394700,University of California-Hastings,2018,2017,275,15,,,9,,,23,,274,,,0.6059,0.6684,-0.0625,2015,301,0,7,294,266,0.9048,,,,
00394700,University of California-Hastings,2019,2018,274,17,,0.062,3,0.0109,0.073,19,,273,165,,0.6044,0.6139,-0.0095,2016,304,0,6,298,248,0.8322,,,,
00394700,University of California-Hastings,2020,2019,316,16,,0.0506,15,0.0475,0.0981,16,0,301,240,,0.7974,0.7,0.0974,2017,278,0,8,270,226,0.837,,,,
00394700,University of California-Hastings,2021,2020,294,3,250,0.0102,41,0.1395,0.1497,17,0,267,227,,0.8502,0.7795,0.0707,2018,274,1,6,267,230,0.8614,3,85.19,0,86.14
00394700,University of California-Hastings,2022,2021,287,29,256,0.101,2,0.007,0.108,34,0,290,237,,0.8172,0.7705,0.8172,2019,312,0,8,304,285,0.9375,0,81.72,0,93.75
00396900,University of Minnesota,2009,2008,,,,,,,,,,252,,0.7302,0.9619,0.9077,0.0542,,,,,,,,,,,
00396900,University of Minnesota,2010,2009,,,,,,,,,,251,,0.8088,0.9212,0.8744,0.0468,,,,,,,,,,,
00396900,University of Minnesota,2011,2010,,,,,,,,,,275,,0.7127,0.9387,0.9117,0.027,,,,,,,,,,,
00396900,University of Minnesota,2012,2011,,,,,,,,,,253,,0.7628,0.943,0.898,0.045,,,,,,,,,,,
00396900,University of Minnesota,2013,2012,,,,,,,,,,216,,0.7083,0.9609,0.8877,0.0732,,,,,,,,,,,
00396900,University of Minnesota,2014,2013,,,,,,,,,,274,,0.7883,0.9352,0.8784,0.0568,,,,,,,,,,,
00396900,University of Minnesota,2015,2014,,,,,,,,,,247,,0.8421,0.8462,0.814,0.0322,,,,,,,,,,,
00396900,University of Minnesota,2016,2015,,,,,,,,,,234,,0.7436,0.8275,0.8061,0.0214,,,,,,,,,,,
00396900,University of Minnesota,2017,2016,244,20,,,0,,,25,,249,,,0.8354,0.7794,0.056,,,,,,,,,,,
00396900,University of Minnesota,2018,2017,209,22,,,1,,,16,,202,,,0.8614,0.79,0.0714,2015,239,6,0,233,210,0.9013,,,,
00396900,University of Minnesota,2019,2018,185,14,,0.0757,0,0,0.0757,13,,184,157,,0.8533,0.7764,0.0769,2016,244,7,1,236,224,0.9492,,,,
00396900,University of Minnesota,2020,2019,161,12,,0.0745,0,0,0.0745,9,0,158,147,,0.9304,0.7962,0.1342,2017,209,9,0,200,186,0.93,,,,
00396900,University of Minnesota,2021,2020,200,21,179,0.105,0,0,0.105,3,0,182,180,,0.989,0.8217,0.1673,2018,185,6,0,179,174,0.9721,2,98.91,0,97.21
00396900,University of Minnesota,2022,2021,225,28,197,0.1244,0,0,0.1244,11,0,208,199,,0.9567,0.794,0.1627,2019,161,8,0,153,151,0.9869,0,95.67,0,98.69
00497700,South Texas College of Law,2009,2008,,,,,,,,,,330,,0.9545,0.8921,0.8454,0.0467,,,,,,,,,,,
00497700,South Texas College of Law,2010,2009,,,,,,,,,,391,,0.9719,0.8684,0.8548,0.0136,,,,,,,,,,,
00497700,South Texas College of Law,2011,2010,,,,,,,,,,373,,0.9759,0.8681,0.8268,0.0413,,,,,,,,,,,
00497700,South Texas College of Law,2012,2011,,,,,,,,,,379,,0.9763,0.873,0.8624,0.0106,,,,,,,,,,,
00497700,South Texas College of Law,2013,2012,,,,,,,,,,367,,0.9782,0.8412,0.8206,0.0206,,,,,,,,,,,
00497700,South Texas College of Law,2014,2013,,,,,,,,,,379,,0.9974,0.881,0.8508,0.0302,,,,,,,,,,,
00497700,South Texas College of Law,2015,2014,,,,,,,,,,381,,0.9948,0.8364,0.7742,0.0622,,,,,,,,,,,
00497700,South Texas College of Law,2016,2015,,,,,,,,,,331,,0.9879,0.7064,0.7321,-0.0257,,,,,,,,,,,
00497700,South Texas College of Law,2017,2016,333,109,,,0,,,121,,345,,,0.7189,0.7686,-0.0497,,,,,,,,,,,
00497700,South Texas College of Law,2018,2017,277,85,,,3,,,117,,306,,,0.6961,0.7652,-0.0691,2015,325,11,1,313,292,0.9329,,,,
00497700,South Texas College of Law,2019,2018,251,61,,0.243,2,0.008,0.251,81,,269,194,,0.7212,0.7307,-0.0095,2016,333,6,0,327,294,0.8991,,,,
00497700,South Texas College of Law,2020,2019,259,72,,0.278,0,0,0.278,67,7,261,200,,0.7663,0.7738,-0.0075,2017,278,8,1,269,230,0.855,,,,
00497700,South Texas College of Law,2021,2020,283,99,184,0.3498,0,0,0.3498,64,1,248,196,,0.7903,0.7539,0.0364,2018,259,9,1,249,235,0.9438,1,79.11,0,94.38
00497700,South Texas College of Law,2022,2021,264,72,192,0.2727,0,0,0.2727,97,1,289,207,,0.7138,0.7746,-0.0608,2019,268,9,0,259,239,0.9228,0,71.63,0,92.28
00891600,New England Law | Boston,2009,2008,,,,,,,,,,297,,0.7508,0.9148,0.9191,-0.0043,,,,,,,,,,,
00891600,New England Law | Boston,2010,2009,,,,,,,,,,311,,0.7717,0.8584,0.8936,-0.0352,,,,,,,,,,,
00891600,New England Law | Boston,2011,2010,,,,,,,,,,306,,0.8137,0.8754,0.8856,-0.0102,,,,,,,,,,,
00891600,New England Law | Boston,2012,2011,,,,,,,,,,298,,0.8456,0.9087,0.874,0.0347,,,,,,,,,,,
00891600,New England Law | Boston,2013,2012,,,,,,,,,,334,,0.7066,0.839,0.852,-0.013,,,,,,,,,,,
00891600,New England Law | Boston,2014,2013,,,,,,,,,,339,,0.764,0.8919,0.872,0.0199,,,,,,,,,,,
00891600,New England Law | Boston,2015,2014,,,,,,,,,,291,,0.8076,0.7703,0.821,-0.0507,,,,,,,,,,,
00891600,New England Law | Boston,2016,2015,,,,,,,,,,309,,0.7346,0.6563,0.7885,-0.1322,,,,,,,,,,,
00891600,New England Law | Boston,2017,2016,210,21,,,11,,,14,,192,,,0.6146,0.7776,-0.163,,,,,,,,,,,
00891600,New England Law | Boston,2018,2017,212,9,,,12,,,12,,203,,,0.5862,0.7891,-0.2029,2015,335,10,23,302,182,0.6026,,,,
00891600,New England Law | Boston,2019,2018,183,2,,0.0109,19,0.1038,0.1148,2,,164,91,,0.5549,0.7785,-0.2236,2016,210,11,5,194,138,0.7113,,,,
00891600,New England Law | Boston,2020,2019,146,11,,0.0753,7,0.0479,0.1233,5,0,133,93,,0.6993,0.8109,-0.1116,2017,212,6,11,195,156,0.8,,,,
00891600,New England Law | Boston,2021,2020,153,14,137,0.0915,2,0.0131,0.1046,0,4,137,107,,0.781,0.8264,-0.0454,2018,183,6,0,177,147,0.8305,0,78.1,0,83.05
00891600,New England Law | Boston,2022,2021,154,13,140,0.0844,1,0.0065,0.0909,5,6,145,111,,0.7655,0.7911,-0.0256,2019,146,10,0,136,126,0.9265,0,76.55,0,92.65
00927500,Northern Kentucky University,2009,2008,,,,,,,,,,153,,0.9739,0.8456,0.8587,-0.0131,,,,,,,,,,,
00927500,Northern Kentucky University,2010,2009,,,,,,,,,,118,,0.8305,0.8571,0.8597,-0.0026,,,,,,,,,,,
00927500,Northern Kentucky University,2011,2010,,,,,,,,,,136,,0.8235,0.8303,0.839,-0.0087,,,,,,,,,,,
00927500,Northern Kentucky University,2012,2011,,,,,,,,,,191,,0.7016,0.791,0.863,-0.072,,,,,,,,,,,
00927500,Northern Kentucky University,2013,2012,,,,,,,,,,142,,0.7746,0.809,0.8329,-0.0239,,,,,,,,,,,
00927500,Northern Kentucky University,2014,2013,,,,,,,,,,143,,0.7762,0.8198,0.8437,-0.0239,,,,,,,,,,,
00927500,Northern Kentucky University,2015,2014,,,,,,,,,,149,,0.7987,0.7647,0.8083,-0.0436,,,,,,,,,,,
00927500,Northern Kentucky University,2016,2015,,,,,,,,,,128,,0.9688,0.629,0.7752,-0.1462,,,,,,,,,,,
00927500,Northern Kentucky University,2017,2016,119,21,,,14,,,16,,100,,,0.73,0.7499,-0.0199,,,,,,,,,,,
00927500,Northern Kentucky University,2018,2017,109,30,,,15,,,18,,82,,,0.5609,0.7273,-0.1664,2015,131,0,14,117,100,0.8547,,,,
00927500,Northern Kentucky University,2019,2018,123,22,,0.1789,27,0.2195,0.3984,26,,100,63,,0.63,0.7525,-0.1225,2016,119,0,8,111,97,0.8739,,,,
00927500,Northern Kentucky University,2020,2019,110,17,,0.1545,13,0.1182,0.2727,33,0,113,74,,0.6549,0.7744,-0.1195,2017,112,2,4,106,82,0.7736,,,,
00927500,Northern Kentucky University,2021,2020,111,15,78,0.1351,18,0.1622,0.2973,21,0,99,83,,0.8384,0.8222,0.0162,2018,124,0,8,116,92,0.7931,0,83.84,0,79.31
00927500,Northern Kentucky University,2022,2021,103,16,64,0.1553,23,0.2233,0.3786,14,0,78,60,,0.7692,0.7812,-0.012,2019,112,0,5,107,90,0.8411,0,76.92,0,84.11
00963500,Florida International University,2009,2008,,,,,,,,,,93,,0.8925,0.8795,0.8076,0.0719,,,,,,,,,,,
00963500,Florida International University,2010,2009,,,,,,,,,,121,,1,0.8182,0.7811,0.0371,,,,,,,,,,,
00963500,Florida International University,2011,2010,,,,,,,,,,136,,1,0.8088,0.7763,0.0325,,,,,,,,,,,
00963500,Florida International University,2012,2011,,,,,,,,,,172,,0.9942,0.8947,0.8007,0.094,,,,,,,,,,,
00963500,Florida International University,2013,2012,,,,,,,,,,183,,0.9563,0.8171,0.7937,0.0234,,,,,,,,,,,
00963500,Florida International University,2014,2013,,,,,,,,,,161,,0.9814,0.8481,0.7791,0.069,,,,,,,,,,,
00963500,Florida International University,2015,2014,,,,,,,,,,146,,0.9658,0.7943,0.7209,0.0734,,,,,,,,,,,
00963500,Florida International University,2016,2015,,,,,,,,,,134,,0.9851,0.8712,0.6779,0.1933,,,,,,,,,,,
00963500,Florida International University,2017,2016,155,40,,,0,,,31,,146,,,0.8767,0.6612,0.2155,,,,,,,,,,,
00963500,Florida International University,2018,2017,158,34,,,0,,,24,,148,,,0.8716,0.6819,0.1897,2015,141,0,0,141,138,0.9787,,,,
00963500,Florida International University,2019,2018,137,16,,0.1168,0,0,0.1168,26,,147,129,,0.8775,0.6563,0.2212,2016,155,4,0,151,144,0.9536,,,,
00963500,Florida International University,2020,2019,144,21,,0.1458,0,0,0.1458,12,0,135,128,,0.9481,0.7092,0.2389,2017,158,4,0,154,148,0.961,,,,
00963500,Florida International University,2021,2020,131,25,106,0.1908,0,0,0.1908,14,0,120,107,,0.8917,0,0.8917,2018,137,6,0,131,129,0.9847,0,89.17,0,98.47
00963500,Florida International University,2022,2021,158,39,119,0.2468,0,0,0.2468,24,0,143,124,,0.8672,0.6991,0.1681,2019,144,3,0,141,137,0.9716,0,86.71,0,97.16
01014205,Touro College,2009,2008,,,,,,,,,,212,,1,0.7737,0.8864,-0.1127,,,,,,,,,,,
01014205,Touro College,2010,2009,,,,,,,,,,190,,1,0.7579,0.8651,-0.1072,,,,,,,,,,,
01014205,Touro College,2011,2010,,,,,,,,,,249,,0.7229,0.7111,0.8492,-0.1381,,,,,,,,,,,
01014205,Touro College,2012,2011,,,,,,,,,,223,,0.8206,0.8197,0.8503,-0.0306,,,,,,,,,,,
01014205,Touro College,2013,2012,,,,,,,,,,243,,0.9671,0.7021,0.8155,-0.1134,,,,,,,,,,,
01014205,Touro College,2014,2013,,,,,,,,,,229,,0.9738,0.6637,0.8476,-0.1839,,,,,,,,,,,
01014205,Touro College,2015,2014,,,,,,,,,,193,,1,0.6528,0.786,-0.1332,,,,,,,,,,,
01014205,Touro College,2016,2015,,,,,,,,,,173,,1,0.5491,0.7812,-0.2321,,,,,,,,,,,
01014205,Touro College,2017,2016,143,20,,,0,,,10,,133,,,0.6015,0.8101,-0.2086,,,,,,,,,,,
01014205,Touro College,2018,2017,152,18,,,0,,,14,,148,,,0.6081,0.8392,-0.2311,2015,187,5,0,182,144,0.7912,,,,
01014205,Touro College,2019,2018,140,9,,0.0643,0,0,0.0643,10,,141,68,,0.4823,0.813,-0.3307,2016,143,7,0,136,118,0.8676,,,,
01014205,Touro College,2020,2019,105,6,,0.0571,0,0,0.0571,7,8,114,73,,0.6403,0.8392,-0.1989,2017,152,4,0,148,119,0.8041,,,,
01014205,Touro College,2021,2020,135,16,119,0.1185,0,0,0.1185,4,7,123,87,,0.7073,0.8568,-0.1495,2018,140,1,0,139,114,0.8201,0,70.73,0,82.01
01014205,Touro College,2022,2021,134,17,117,0.1269,0,0,0.1269,7,3,124,78,,0.629,0.8567,-0.2277,2019,113,2,0,111,96,0.8649,0,62.9,0,86.49
01014913,Pepperdine University,2009,2008,,,,,,,,,,205,,0.839,0.8721,0.7807,0.0914,,,,,,,,,,,
01014913,Pepperdine University,2010,2009,,,,,,,,,,199,,0.8794,0.8,0.7319,0.0681,,,,,,,,,,,
01014913,Pepperdine University,2011,2010,,,,,,,,,,202,,0.896,0.8729,0.7124,0.1605,,,,,,,,,,,
01014913,Pepperdine University,2012,2011,,,,,,,,,,213,,0.9108,0.866,0.7215,0.1445,,,,,,,,,,,
01014913,Pepperdine University,2013,2012,,,,,,,,,,229,,0.786,0.8556,0.7143,0.1413,,,,,,,,,,,
01014913,Pepperdine University,2014,2013,,,,,,,,,,202,,0.8564,0.8092,0.7109,0.0983,,,,,,,,,,,
01014913,Pepperdine University,2015,2014,,,,,,,,,,179,,0.8492,0.7895,0.6605,0.129,,,,,,,,,,,
01014913,Pepperdine University,2016,2015,,,,,,,,,,183,,0.9126,0.6886,0.637,0.0516,,,,,,,,,,,
01014913,Pepperdine University,2017,2016,186,29,,,0,,,15,,172,,,0.6919,0.6205,0.0714,,,,,,,,,,,
01014913,Pepperdine University,2018,2017,214,20,,,0,,,28,,222,,,0.6622,0.676,-0.0138,2015,199,3,0,196,171,0.8724,,,,
01014913,Pepperdine University,2019,2018,164,9,,0.0549,0,0,0.0549,13,,168,115,,0.6845,0.6222,0.0623,2016,186,4,0,182,155,0.8516,,,,
01014913,Pepperdine University,2020,2019,184,22,,0.1196,0,0,0.1196,3,0,165,136,,0.8242,0.7017,0.1225,2017,215,6,0,209,176,0.8421,,,,
01014913,Pepperdine University,2021,2020,136,16,120,0.1176,0,0,0.1176,20,0,140,110,,0.7857,0.7812,0.0045,2018,164,2,0,162,151,0.9321,0,78.57,0,93.21
01014913,Pepperdine University,2022,2021,148,21,127,0.1419,0,0,0.1419,10,0,137,119,,0.8687,0.7689,0.0998,2019,184,5,0,179,168,0.9385,0,86.86,0,93.85
01039501,University of San Diego,2009,2008,,,,,,,,,,306,,1,0.8072,0.7851,0.0221,,,,,,,,,,,
01039501,University of San Diego,2010,2009,,,,,,,,,,332,,1,0.7648,0.7424,0.0224,,,,,,,,,,,
01039501,University of San Diego,2011,2010,,,,,,,,,,305,,1,0.6756,0.7216,-0.046,,,,,,,,,,,
01039501,University of San Diego,2012,2011,,,,,,,,,,307,,0.9837,0.7482,0.7313,0.0169,,,,,,,,,,,
01039501,University of San Diego,2013,2012,,,,,,,,,,315,,1,0.7811,0.7224,0.0587,,,,,,,,,,,
01039501,University of San Diego,2014,2013,,,,,,,,,,303,,0.9703,0.7653,0.718,0.0473,,,,,,,,,,,
01039501,University of San Diego,2015,2014,,,,,,,,,,254,,0.9882,0.7452,0.6654,0.0798,,,,,,,,,,,
01039501,University of San Diego,2016,2015,,,,,,,,,,253,,0.9407,0.7017,0.637,0.0647,,,,,,,,,,,
01039501,University of San Diego,2017,2016,213,14,,,14,,,11,,196,,,0.7245,0.6077,0.1168,,,,,,,,,,,
01039501,University of San Diego,2018,2017,201,13,,,8,,,10,,190,,,0.7736,0.6702,0.1034,2015,246,0,5,241,217,0.9004,,,,
01039501,University of San Diego,2019,2018,263,14,,0.0532,3,0.0114,0.0646,18,,264,188,,0.7121,0.6146,0.0975,2016,213,1,4,208,187,0.899,,,,
01039501,University of San Diego,2020,2019,192,29,,0.151,4,0.0208,0.1719,14,0,173,132,,0.7631,0.6973,0.0658,2017,201,1,6,194,173,0.8918,,,,
01039501,University of San Diego,2021,2020,234,32,198,0.1368,4,0.0171,0.1538,23,0,221,190,,0.8597,0.7791,0.0806,2018,263,3,1,259,245,0.9459,1,86.03,0,94.59
01039501,University of San Diego,2022,2021,222,22,199,0.0991,1,0.0045,0.1036,26,0,225,185,,0.8178,0.7697,0.0481,2019,192,8,0,184,168,0.913,0,82.22,0,91.3
01085400,Thomas Jefferson School of Law,2009,2008,,,,,,,,,,221,,1,0.7508,0.7899,-0.0391,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2010,2009,,,,,,,,,,220,,1,0.4815,0.7236,-0.2421,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2011,2010,,,,,,,,,,212,,1,0.547,0.7009,-0.1539,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2012,2011,,,,,,,,,,217,,0.9954,0.4585,0.7379,-0.2794,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2013,2012,,,,,,,,,,237,,1,0.6116,0.7337,-0.1221,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2014,2013,,,,,,,,,,297,,1,0.5524,0.732,-0.1796,,,,,,,,,,,
01085400,Thomas Jefferson School of Law,2015,2014,,,,,,,,,,336,,0.7887,0.4905,0.6699,-0.1794,,,,,,,,,,,
